archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,game_id,source_title,source_normalized_title,observed_title_variants,source_normalized_variants,occurrence_count_in_issue,content_class,content_form,content_kinds_merged,content_forms_merged,cleanup_flags,merge_confidence,match_status,match_confidence,canonical_title,canonical_slug,entity_type,release_year,wikipedia_url,wikidata_id,wikidata_url,categories,genres,themes,match_action,match_notes,data_quality_score
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,civilization 4 beyond the sword,Civilization 4 Beyond the Sword,disc-metadata-value,high,unknown,multiword,civilization4beyondthesword,Civilization 4 Beyond the Sword v 3,civilization 4 beyond the sword v 3,Civilization 4 Beyond the Sword v 3,civilization 4 beyond the sword v 3,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,civilization 4 beyond the swordv 317,Civilization 4 Beyond the Swordv 317,disc-metadata-value,high,unknown,multiword,civilization4beyondtheswordv317,Civilization4 Beyondthe Swordv317,civilization4 beyondthe swordv317,Civilization4 Beyondthe Swordv317,civilization4 beyondthe swordv317,1,game,game_title,unknown,game_title,split_compound_token,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,46
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,edna bricht aus,Edna bricht aus,disc-metadata-value,high,unknown,multiword,ednabrichtaus,Edna bricht aus,edna bricht aus,Edna bricht aus; Ednabrichtaus,edna bricht aus; ednabrichtaus,2,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Edna+bricht+aus&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,enigma,Enigma,disc-metadata-value,high,unknown,singleword-titlecase,enigma,Enigma,enigma,Enigma,enigma,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,french street racing,French Street Racing,disc-metadata-value,high,unknown,multiword,frenchstreetracing,French Street Racing,french street racing,French Street Racing,french street racing,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,frontlines fuelof warv 110,Frontlines Fuelof Warv 110,disc-metadata-value,high,unknown,multiword,frontlinesfuelofwarv110,Frontlines Fuelof Warv110,frontlines fuelof warv110,Frontlines Fuelof Warv110,frontlines fuelof warv110,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,iron man,Iron Man,disc-metadata-value,high,unknown,multiword,ironman,Iron Man v 1,iron man v 1,Iron Man v 1,iron man v 1,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,iron manv 11,Iron Manv 11,disc-metadata-value,high,unknown,multiword,ironmanv11,Iron Manv11,iron manv11,Iron Manv11,iron manv11,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,level r,Level R,disc-metadata-value,high,unknown,multiword,levelr,Level R,level r,Level R,level r,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Level+R&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,monsterz,Monsterz,disc-metadata-value,high,unknown,singleword-titlecase,monsterz,Monsterz,monsterz,Monsterz,monsterz,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Monsterz&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,obulis,Obulis,disc-metadata-value,high,unknown,singleword-titlecase,obulis,Obulis,obulis,Obulis,obulis,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Obulis&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,paradise,Paradise,disc-manifest-path; disc-metadata-value,high,unknown,singleword-titlecase,paradise,Paradise,paradise,Paradise,paradise,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Paradise&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,performance test,Performance Test,disc-metadata-value,high,unknown,multiword,performancetest,Performance Test,performance test,Performance Test,performance test,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Performance+Test&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,sinsofa solar empire,Sinsofa Solar Empire,disc-metadata-value,high,unknown,multiword,sinsofasolarempire,Sinsofa Solar Empire,sinsofa solar empire,Sinsofa Solar Empire,sinsofa solar empire,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Sinsofa+Solar+Empire&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,spore labor kreaturen designer,Spore Labor Kreaturen Designer,disc-metadata-value,high,unknown,multiword,sporelaborkreaturendesigner,Spore Labor Kreaturen Designer,spore labor kreaturen designer,Spore Labor Kreaturen Designer,spore labor kreaturen designer,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Spore+Labor+Kreaturen+Designer&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,supreme ruler 2020,Supreme Ruler 2020,disc-metadata-value,high,unknown,multiword,supremeruler2020,Supreme Ruler2020,supreme ruler2020,Supreme Ruler2020,supreme ruler2020,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,wall e der letzterumtdie erdeauf,Wall E Der Letzterumtdie Erdeauf,disc-metadata-value,high,unknown,multiword,wallederletzterumtdieerdeauf,Wall EDer Letzterumtdie Erdeauf,wall eder letzterumtdie erdeauf,Wall EDer Letzterumtdie Erdeauf,wall eder letzterumtdie erdeauf,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Wall+EDer+Letzterumtdie+Erdeauf&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVD.7z,CBS092008DVD,2008,DVD,yahoo messenger,Yahoo Messenger,disc-metadata-value,high,unknown,multiword,yahoomessenger,Yahoo Messenger,yahoo messenger,Yahoo Messenger,yahoo messenger,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Yahoo+Messenger&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,bloodmoon,Bloodmoon,disc-metadata-value,high,unknown,singleword-titlecase,bloodmoon,Bloodmoon,bloodmoon,Bloodmoon,bloodmoon,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Bloodmoon&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,devil may cry 4,Devil May Cry 4,disc-metadata-value,high,unknown,multiword,devilmaycry4,Devil May Cry4,devil may cry4,Devil May Cry4,devil may cry4,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Devil+May+Cry4&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,diablo 3 spezial,Diablo 3 Spezial,disc-metadata-value,high,unknown,multiword,diablo3spezial,Diablo3 Spezial,diablo3 spezial,Diablo3 Spezial,diablo3 spezial,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Diablo3+Spezial&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,diablo spezial,Diablo Spezial,disc-metadata-value,high,unknown,multiword,diablospezial,Diablo Spezial,diablo spezial,Diablo Spezial,diablo spezial,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Diablo+Spezial&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,dracula origin,Dracula Origin,disc-metadata-value,high,unknown,multiword,draculaorigin,Dracula Origin,dracula origin,Dracula Origin,dracula origin,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Dracula+Origin&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,fiesta online,Fiesta Online,disc-metadata-value,high,unknown,multiword,fiestaonline,Fiesta Online,fiesta online,Fiesta Online,fiesta online,1,game,game_title,unknown,game_title,,high,matched,high,Fiesta Online,fiesta-online,game,2007,https://en.wikipedia.org/wiki/Fiesta_Online,Q3071580,https://www.wikidata.org/wiki/Q3071580,rpg,massively multiplayer online role-playing game,,retained_best_alias_match,,92
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,goin downtown,Goin' Downtown,disc-metadata-value,high,unknown,multiword,goindowntown,Goin Downtown,goin downtown,Goin Downtown,goin downtown,1,game,game_title,unknown,game_title,stripped_version_suffix; display_title_backfilled_from_canonical,high,matched,high,Goin' Downtown,goin-downtown,game,2008,https://en.wikipedia.org/wiki/Goin%27_Downtown,Q39056998,https://www.wikidata.org/wiki/Q39056998,adventure,point-and-click adventure; science fiction video game,,retained_best_alias_match,,92
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,iron man,Iron Man,disc-metadata-value,high,unknown,multiword,ironman,Iron Man,iron man,Iron Man,iron man,1,game,game_title,unknown,game_title,stripped_version_suffix,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,sim city societies,Sim City Societies,disc-metadata-value,high,unknown,multiword,simcitysocieties,Sim City Societies,sim city societies,Sim City Societies,sim city societies,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,stronghold crusader extreme,Stronghold Crusader Extreme,disc-metadata-value,high,unknown,multiword,strongholdcrusaderextreme,Stronghold Crusader Extreme,stronghold crusader extreme,Stronghold Crusader Extreme,stronghold crusader extreme,1,game,game_title,unknown,game_title,,high,matched,high,Stronghold Crusader Extreme,stronghold-crusader-extreme,game,2008,https://de.wikipedia.org/wiki/Stronghold_Crusader_Extreme,Q13699,https://www.wikidata.org/wiki/Q13699,simulation; strategy,real-time strategy; simulation video game,,retained_best_alias_match,,95
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,sudden strike 3 armsfor victory ardennen offensive,Sudden Strike 3 Armsfor Victory Ardennen Offensive,disc-metadata-value,high,unknown,multiword,suddenstrike3armsforvictoryardennenoffensive,Sudden Strike3 Armsfor Victory Ardennen Offensive,sudden strike3 armsfor victory ardennen offensive,Sudden Strike3 Armsfor Victory Ardennen Offensive,sudden strike3 armsfor victory ardennen offensive,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,the elder scrolls 3 morrowind game of the year edition,The Elder Scrolls 3 Morrowind Game of the Year Edition,disc-metadata-value,high,unknown,multiword,theelderscrolls3morrowindgameoftheyearedition,The Elder Scrolls3 Morrowind Gameofthe Year Edition,the elder scrolls3 morrowind gameofthe year,The Elder Scrolls3 Morrowind Gameofthe Year Edition,the elder scrolls3 morrowind gameofthe year,1,game,game_title,unknown,game_title,split_compound_token,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,46
cbs-2000-09,2008/CBS092008DVDGold.7z,CBS092008DVDGold,2008,DVDGold,tribunal,Tribunal,disc-manifest-path; disc-metadata-value,high,unknown,singleword-titlecase,tribunal,Tribunal,tribunal,Tribunal,tribunal,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Tribunal&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2009/CBS092009DVD.7z,CBS092009DVD,2009,DVD,onlineangebote metaboli,onlineangebote metaboli,disc-metadata-value,high,unknown,multiword,onlineangebotemetaboli,onlineangebote metaboli,onlineangebote metaboli,onlineangebote metaboli,onlineangebote metaboli,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=onlineangebote+metaboli&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2009/CBS092009DVD.7z,CBS092009DVD,2009,DVD,onlineangebote small,onlineangebote small,disc-metadata-value,high,unknown,multiword,onlineangebotesmall,onlineangebote small,onlineangebote small,onlineangebote small,onlineangebote small,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=onlineangebote+small&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
