archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,baldur s gate 2 thron des bhaal,Baldur's Gate 2 - Thron des Bhaal,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,baldur s gate compilation,Baldur's Gate - Compilation,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,der bauernhof,Der Bauernhof,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,online spiel,Online Spiel,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,sacred 2 fallen angel,Sacred 2 - Fallen Angel,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2008/CBS122008DVDGold.7z,CBS122008DVDGold,2008,DVDGold,stone age 2,Stone Age 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,cobian backup,Cobian Backup,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,comodo backup,Comodo Backup,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,dark horizon,Dark Horizon,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,diamantenfee,Diamantenfee,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,drive image xml,Drive Image XML,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,easytoolz 2,Easytoolz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,easytoolz22,Easytoolz22,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,happy pingu,Happy Pingu,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,level r,Level R,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,loesung,Loesung,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,madagascar 2,Madagascar 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,net framework 2,NET Framework 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,netframework20,NETFramework20,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,ocean diver,Ocean Diver,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,onlinespiel,Onlinespiel,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,personal backup,Personal Backup,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,skype 3,Skype 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,skype38,Skype38,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,toucan,Toucan,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVD.7z,CBS012009DVD,2009,DVD,z dbackup,Z DBackup,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDGold.7z,CBS012009DVDGold,2009,DVDGold,age of mythology,Age of Mythology,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDGold.7z,CBS012009DVDGold,2009,DVDGold,lego batman,Lego Batman,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDGold.7z,CBS012009DVDGold,2009,DVDGold,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVDGold.7z,CBS012009DVDGold,2009,DVDGold,tomb raider underworld,Tomb Raider - Underworld,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,das schwarze auge drakensang,Das Schwarze Auge - Drakensang,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,die siedler aufbruch der kulturen,Die Siedler Aufbruch der Kulturen,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,imperium romanum,Imperium Romanum,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,legacy of kain defiance,Legacy of Kain Defiance,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,lego indiana jones die legend ren abenteuer,Lego Indiana Jones Die legendären Abenteuer,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,penumbra black plague,Penumbra Black Plague,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,rtl winter sports2008 the ultimate challenge,RTL Winter Sports 2008 The Ultimate Challenge,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,spore labor kreaturen designer,Spore Labor Kreaturen Designer,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,tabellen,Tabellen,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,testabellen,Testabellen,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS012009DVDSonder.7z,CBS012009DVDSonder,2009,DVDSonder,wickie ylvi ist entf hrt,Wickie Ylvi ist entführt,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,a vampyre story,A Vampyre Story,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,big pizza ski challenge09 deutschland,Big Pizza Ski Challenge 09 Deutschland Edition,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,clever,Clever,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,command conquer alarmstufe rot 3v 1,Command & Conquer - Alarmstufe Rot 3 v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,das verm chtnis testament of sin,Das Vermächtnis - Testament of Sin,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,easytoolz 2,Easytoolz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,easytoolz22,Easytoolz22,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,fu ball manager09,Fußball Manager 09,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,king s bounty the legend,King's Bounty - The Legend,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,kransimulator2009,Kransimulator 2009,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,mercedes clc dream test drive,Mercedes CLC Dream - Test Drive,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,moto gp08,Moto GP 08,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,net framework 2,NET Framework 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,netframework20,NETFramework20,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,pro evolution soccer2009v 1,Pro Evolution Soccer 2009 v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,sherlock holmes die spur der erwachten remastered,Sherlock Holmes - Die Spur der Erwachten - Remastered Edition,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,skype 3,Skype 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,skype38,Skype38,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,vogelpiraten,Vogelpiraten,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,webdesmart surfer,WEBDESmart Surfer,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVD.7z,CBS022009DVD,2009,DVD,wild life park 2,Wild Life Park 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVDGold.7z,CBS022009DVDGold,2009,DVDGold,007 ein quantum trost,007 Ein Quantum Trost,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVDGold.7z,CBS022009DVDGold,2009,DVDGold,command conquer alarmstufe rot 3,Command & Conquer Alarmstufe Rot 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS022009DVDGold.7z,CBS022009DVDGold,2009,DVDGold,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS022009DVDGold.7z,CBS022009DVDGold,2009,DVDGold,spellforce 2 shadow wars,Spellforce 2 Shadow Wars,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,apassionata die galanacht der pferde,Apassionata - Die Galanacht der Pferde,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,chaos space 2,Chaos Space 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,easytoolz 2,Easytoolz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,easytoolz22,Easytoolz22,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,icewind dale,Icewind Dale,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,icewind dale herz des winters,Icewind Dale - Herz des Winters,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,kingdom elemental,Kingdom Elemental,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,kran simulator2009v 1 0 3,Kran Simulator 2009 v 1 0 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,last chaos,Last Chaos,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,moorhuhn winter xxl,Moorhuhn Winter Edition XXL,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,net framework 2,NET Framework 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,netframework20,NETFramework20,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,pirate galaxy,Pirate Galaxy,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,sacred 2 fallen angel v 2 34 0,Sacred 2 - Fallen Angel v 2 34 0,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,seamulator2009,Seamulator 2009,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,skype 3,Skype 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,skype38,Skype38,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,tomb raider underworld v 1,Tomb Raider - Underworld v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,torchance2009,Torchance 2009,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,turbo lister 6,Turbo Lister 6,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVD.7z,CBS032009DVD,2009,DVD,webdesmart surfer,WEBDESmart Surfer,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,2 ritter auf der suche nach der hinrei enden herzelinde,2 Ritter - Auf der Suche nach der hinreißenden Herzelinde,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,chronicles of spellborn,Chronicles of Spellborn,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,deutschland singt online,Deutschland Singt Online,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,hotel gigant 2,Hotel Gigant 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,icewind dale 2,Icewind Dale 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,memento mori,Memento Mori,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS032009DVDGold.7z,CBS032009DVDGold,2009,DVDGold,world of goo,World of Goo,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,easytoolz 2,Easytoolz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,easytoolz22,Easytoolz22,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,fahr simulator2009,Fahr Simulator 2009,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,fahr simulator2009v 1,Fahr Simulator 2009 v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,grand ages rome,Grand Ages - Rome,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,grand theft auto 4v 1,Grand Theft Auto 4 v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,john woo presents stranglehold v 1,John Woo Presents Stranglehold v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,mirrors edge v 1,Mirrors Edge v 1,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,multiwinia,Multiwinia,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,navy field,Navy Field,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,net framework 2,NET Framework 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,netframework20,NETFramework20,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,poker th,Poker TH,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,regnum online,Regnum Online,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,skype 3,Skype 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,skype38,Skype38,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,spybot search destroy 1 6,Spybot Search & Destroy 1 6,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,webdesmart surfer,WEBDESmart Surfer,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVD.7z,CBS042009DVD,2009,DVD,wormux,Wormux,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVDGold.7z,CBS042009DVDGold,2009,DVDGold,burnout paradise the ultimate box,Burnout Paradise The Ultimate Box,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVDGold.7z,CBS042009DVDGold,2009,DVDGold,ceville,Ceville,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS042009DVDGold.7z,CBS042009DVDGold,2009,DVDGold,desperados 2 cooper s revenge,Desperados 2 - Cooper's Revenge,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS042009DVDGold.7z,CBS042009DVDGold,2009,DVDGold,loesungsbuecher,Loesungsbuecher,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,age of pirates caribbean tales,Age of Pirates Caribbean Tales,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,alundo,Alundo,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,die gilde 2 venedig v 3,Die Gilde 2 - Venedig v 3,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,dreamlords,Dreamlords,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,easytoolz 2,Easytoolz 2,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,easytoolz22,Easytoolz22,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,fragoria,Fragoria,disc-metadata-value,high,unknown,singleword-titlecase
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,fraps 2 9,Fraps 2 9,disc-metadata-value,high,unknown,multiword
cbs-2000-09,2009/CBS052009DVD.7z,CBS052009DVD,2009,DVD,gabelstapler simulator2009,Gabelstapler Simulator 2009,disc-metadata-value,high,unknown,multiword
